,金刚石负荷功率,玄武岩负荷功率,单位
7076,371.23,225,kW
7077,369.66,225,kW
7078,368.09,225,kW
7079,366.51,225,kW
7080,364.94,225,kW
7081,363.37,225,kW
7082,361.8,225,kW
7083,360.22,225,kW
7084,358.65,225,kW
7085,357.08,225,kW
7086,355.5,225,kW
7087,353.93,225,kW
7088,357.92,225,kW
7089,356.34,225,kW
7090,354.77,225,kW
7091,353.2,225,kW
7092,351.62,225,kW
7093,350.05,225,kW
7094,348.48,225,kW
7095,346.91,225,kW
7096,345.33,225,kW
7097,343.76,225,kW
7098,336.96,225,kW
7099,335.05,225,kW
7100,333.48,225,kW
7101,331.9,225,kW
7102,330.33,225,kW
7103,328.76,225,kW
7104,327.18,225,kW
7105,325.61,225,kW
7106,324.04,225,kW
7107,322.46,225,kW
7108,320.89,225,kW
7109,319.32,225,kW
7110,317.75,225,kW
7111,316.17,225,kW
7112,320.16,225,kW
7113,318.59,225,kW
7114,317.01,225,kW
7115,315.44,225,kW
7116,313.87,225,kW
7117,312.29,225,kW
7118,310.72,225,kW
7119,309.15,225,kW
7120,307.57,225,kW
7121,306,225,kW
7122,298.87,225,kW
7123,297.29,225,kW
7124,295.72,226,kW
7125,294.48,226,kW
7126,292.57,226,kW
7127,291,226,kW
7128,289.43,226,kW
7129,287.85,226,kW
7130,286.28,226,kW
7131,284.71,226,kW
7132,283.13,226,kW
7133,281.56,226,kW
7134,279.99,226,kW
7135,292.97,226,kW
7136,326.06,226,kW
7137,353.59,226,kW
7138,381.12,226,kW
7139,378.94,226,kW
7140,347.06,226,kW
7141,315.17,226,kW
7142,283.28,226,kW
7143,251.39,226,kW
7144,219.5,226,kW
7145,94.55,226,kW
7146,198,226,kW
7147,221.08,226,kW
7148,267.24,226,kW
7149,290.33,226,kW
7150,290.33,226,kW
7151,290.33,226,kW
7152,290.33,226,kW
7153,339.83,226,kW
7154,389.33,226,kW
7155,389.33,226,kW
7156,389.33,226,kW
7157,389.33,226,kW
7158,389.33,226,kW
7159,389.33,226,kW
7160,394.89,226,kW
7161,394.89,226,kW
7162,394.89,226,kW
7163,394.89,226,kW
7164,394.89,226,kW
7165,394.89,226,kW
7166,395.22,226,kW
7167,394.89,226,kW
7168,394.89,226,kW
7169,394.89,226,kW
7170,389.33,226,kW
7171,389.33,226,kW
7172,389.33,226,kW
7173,389.33,226,kW
7174,389.33,226,kW
7175,389.33,226,kW
7176,389.33,226,kW
7177,389.33,226,kW
7178,389.33,226,kW
7179,389.33,226,kW
7180,389.33,226,kW
7181,389.33,226,kW
7182,389.33,226,kW
7183,389.33,226,kW
7184,394.89,226,kW
7185,394.89,226,kW
7186,394.89,226,kW
7187,394.89,226,kW
7188,394.89,226,kW
7189,394.89,226,kW
7190,394.89,226,kW
7191,394.89,226,kW
7192,395.22,226,kW
7193,394.89,226,kW
7194,389.33,226,kW
7195,389.33,226,kW
7196,389.33,226,kW
7197,389.33,226,kW
7198,389.33,226,kW
7199,389.33,226,kW
7200,389.33,226,kW
7201,389.33,226,kW
7202,389.33,226,kW
7203,389.33,226,kW
7204,389.33,226,kW
7205,389.33,226,kW
7206,389.33,226,kW
7207,389.33,226,kW
7208,394.89,226,kW
7209,394.89,226,kW
7210,394.89,226,kW
7211,394.89,226,kW
7212,394.89,226,kW
7213,394.89,226,kW
7214,394.89,226,kW
7215,394.89,226,kW
7216,394.89,226,kW
7217,394.89,226,kW
7218,389.33,226,kW
7219,389.66,226,kW
7220,389.33,226,kW
7221,389.33,226,kW
7222,389.33,226,kW
7223,389.33,226,kW
7224,389.33,226,kW
7225,389.33,226,kW
7226,389.33,226,kW
7227,389.33,226,kW
7228,389.33,226,kW
7229,389.33,226,kW
7230,389.33,226,kW
7231,389.33,226,kW
7232,394.89,226,kW
7233,394.89,226,kW
7234,394.89,226,kW
7235,394.89,226,kW
7236,394.89,226,kW
7237,394.89,226,kW
7238,394.89,226,kW
7239,394.89,226,kW
7240,394.89,226,kW
7241,394.89,226,kW
7242,389.33,226,kW
7243,389.33,226,kW
7244,389.33,226,kW
7245,389.33,226,kW
7246,389.66,226,kW
7247,389.33,226,kW
7248,389.33,226,kW
7249,389.33,226,kW
7250,389.33,226,kW
7251,389.33,226,kW
7252,389.33,226,kW
7253,389.33,226,kW
7254,389.33,226,kW
7255,389.33,226,kW
7256,394.89,226,kW
7257,394.89,226,kW
7258,394.89,226,kW
7259,394.89,226,kW
7260,394.89,226,kW
7261,394.89,226,kW
7262,394.89,226,kW
7263,394.89,226,kW
7264,394.89,226,kW
7265,394.89,226,kW
7266,388.54,226,kW
7267,386.97,226,kW
7268,385.39,226,kW
7269,383.82,226,kW
7270,382.25,226,kW
7271,380.67,226,kW
7272,379.43,226,kW
7273,377.53,226,kW
7274,375.95,226,kW
7275,374.38,226,kW
7276,372.81,226,kW
7277,371.23,226,kW
7278,369.66,226,kW
7279,368.09,226,kW
7280,372.08,226,kW
7281,370.5,226,kW
7282,368.93,226,kW
7283,367.36,226,kW
7284,365.78,226,kW
7285,364.21,226,kW
7286,362.64,226,kW
7287,361.06,226,kW
7288,359.49,226,kW
7289,357.92,226,kW
7290,350.78,226,kW
7291,349.21,226,kW
7292,347.64,226,kW
7293,346.06,226,kW
7294,344.49,226,kW
7295,342.92,226,kW
7296,341.34,226,kW
7297,339.77,226,kW
7298,338.2,226,kW
7299,336.96,226,kW
7300,335.05,226,kW
7301,333.48,226,kW
7302,331.9,226,kW
7303,330.33,226,kW
7304,334.32,226,kW
7305,332.75,226,kW
7306,331.17,226,kW
7307,329.6,226,kW
7308,328.03,226,kW
7309,326.45,226,kW
7310,324.88,226,kW
7311,323.31,226,kW
7312,321.73,226,kW
7313,320.16,226,kW
7314,313.03,226,kW
7315,311.45,226,kW
7316,309.88,226,kW
7317,308.31,226,kW
7318,306.73,226,kW
7319,305.16,226,kW
7320,303.59,226,kW
7321,302.01,226,kW
7322,300.44,226,kW
7323,298.87,226,kW
7324,297.29,226,kW
7325,295.72,226,kW
7326,294.48,226,kW
7327,292.57,226,kW
7328,296.56,226,kW
7329,294.99,226,kW
7330,293.42,226,kW
7331,291.84,226,kW
7332,290.27,226,kW
7333,288.7,226,kW
7334,287.12,226,kW
7335,285.55,226,kW
7336,298.53,226,kW
7337,326.06,226,kW
7338,348.03,226,kW
7339,375.56,226,kW
7340,373.38,226,kW
7341,341.49,226,kW
7342,309.61,226,kW
7343,277.72,226,kW
7344,245.83,226,kW
7345,213.94,226,kW
7346,88.99,226,kW
7347,198,226,kW
7348,221.08,226,kW
7349,267.24,226,kW
7350,290.33,226,kW
7351,290.33,226,kW
7352,295.89,226,kW
7353,295.89,226,kW
7354,345.39,226,kW
7355,394.89,226,kW
7356,394.89,226,kW
7357,394.89,226,kW
7358,394.89,226,kW
7359,394.89,226,kW
7360,394.89,226,kW
7361,394.89,226,kW
7362,389.33,226,kW
7363,389.33,226,kW
7364,389.33,226,kW
7365,389.33,226,kW
7366,389.33,226,kW
7367,389.66,226,kW
7368,389.33,226,kW
7369,389.33,226,kW
7370,389.33,226,kW
7371,389.33,226,kW
7372,389.33,226,kW
7373,389.33,226,kW
7374,389.33,226,kW
7375,389.33,226,kW
7376,394.89,226,kW
7377,394.89,226,kW
7378,394.89,226,kW
7379,394.89,226,kW
7380,394.89,226,kW
7381,394.89,226,kW
7382,394.89,226,kW
7383,394.89,226,kW
7384,394.89,226,kW
7385,394.89,226,kW
7386,389.33,226,kW
7387,389.33,226,kW
7388,389.33,226,kW
7389,389.33,226,kW
7390,389.33,226,kW
7391,389.33,226,kW
7392,389.33,226,kW
7393,389.66,226,kW
7394,389.33,226,kW
7395,389.33,226,kW
7396,389.33,226,kW
7397,389.33,226,kW
7398,389.33,226,kW
7399,389.33,226,kW
7400,394.89,226,kW
7401,394.89,226,kW
7402,394.89,226,kW
7403,394.89,226,kW
7404,394.89,226,kW
7405,394.89,226,kW
7406,394.89,226,kW
7407,394.89,226,kW
7408,394.89,226,kW
7409,394.89,226,kW
7410,389.33,226,kW
7411,389.33,226,kW
7412,389.33,226,kW
7413,389.33,226,kW
7414,389.33,226,kW
7415,389.33,226,kW
7416,389.33,226,kW
7417,389.33,226,kW
7418,389.33,226,kW
7419,389.33,226,kW
7420,389.66,226,kW
7421,389.33,226,kW
7422,389.33,226,kW
7423,389.33,226,kW
7424,394.89,226,kW
7425,394.89,226,kW
7426,394.89,226,kW
7427,394.89,226,kW
7428,394.89,226,kW
7429,394.89,226,kW
7430,394.89,226,kW
7431,394.89,226,kW
7432,394.89,226,kW
7433,394.89,226,kW
7434,389.33,226,kW
7435,389.33,226,kW
7436,389.33,226,kW
7437,389.33,226,kW
7438,389.33,226,kW
7439,389.33,226,kW
7440,389.33,226,kW
7441,389.33,226,kW
7442,389.33,226,kW
7443,389.33,226,kW
7444,389.33,226,kW
7445,389.33,226,kW
7446,389.33,226,kW
7447,389.66,226,kW
7448,394.89,226,kW
7449,394.89,226,kW
7450,394.89,226,kW
7451,394.89,226,kW
7452,394.89,226,kW
7453,394.89,226,kW
7454,394.89,226,kW
7455,394.89,226,kW
7456,394.89,226,kW
7457,394.89,226,kW
7458,389.33,226,kW
7459,389.33,226,kW
7460,389.33,226,kW
7461,389.33,226,kW
7462,389.33,226,kW
7463,389.33,226,kW
7464,389.33,226,kW
7465,389.33,226,kW
7466,389.33,226,kW
7467,388.54,226,kW
7468,386.97,226,kW
7469,385.39,226,kW
7470,383.82,226,kW
7471,382.25,226,kW
7472,386.24,226,kW
7473,385,226,kW
7474,383.09,226,kW
7475,381.52,226,kW
7476,379.94,226,kW
7477,378.37,226,kW
7478,376.8,226,kW
7479,375.22,226,kW
7480,373.65,226,kW
7481,372.08,226,kW
7482,364.94,226,kW
7483,363.37,226,kW
7484,361.8,226,kW
7485,360.22,226,kW
7486,358.65,226,kW
7487,357.08,226,kW
7488,355.5,226,kW
7489,353.93,226,kW
7490,352.36,226,kW
7491,350.78,226,kW
7492,349.21,226,kW
7493,347.64,226,kW
7494,346.06,226,kW
7495,344.49,226,kW
7496,348.48,226,kW
7497,346.91,226,kW
7498,345.33,226,kW
7499,343.76,226,kW
7500,342.52,226,kW
7501,340.61,226,kW
7502,339.04,226,kW
7503,337.47,226,kW
7504,335.89,226,kW
7505,334.32,226,kW
7506,327.18,226,kW
7507,325.61,226,kW
7508,324.04,226,kW
7509,322.46,226,kW
7510,320.89,226,kW
7511,319.32,226,kW
7512,317.75,226,kW
7513,316.17,226,kW
7514,314.6,226,kW
7515,313.03,226,kW
7516,311.45,226,kW
7517,309.88,226,kW
7518,308.31,226,kW
7519,306.73,226,kW
7520,310.72,226,kW
7521,309.15,226,kW
7522,307.57,226,kW
7523,306,226,kW
7524,304.43,226,kW
7525,302.86,226,kW
7526,301.28,226,kW
7527,300.04,226,kW
7528,298.14,226,kW
7529,296.56,226,kW
7530,289.43,226,kW
7531,287.85,226,kW
7532,286.28,226,kW
7533,284.71,226,kW
7534,283.13,226,kW
7535,281.56,226,kW
7536,279.99,226,kW
7537,292.97,226,kW
7538,320.5,226,kW
7539,348.03,226,kW
7540,375.56,226,kW
7541,373.38,226,kW
7542,341.49,226,kW
7543,309.61,226,kW
7544,283.28,226,kW
7545,251.39,226,kW
7546,219.5,226,kW
7547,94.55,226,kW
7548,203.56,226,kW
7549,226.64,226,kW
7550,272.81,226,kW
7551,295.89,226,kW
7552,295.89,226,kW
7553,295.89,226,kW
7554,290.33,226,kW
7555,339.83,226,kW
7556,389.33,226,kW
7557,389.33,226,kW
7558,389.33,226,kW
7559,389.33,226,kW
7560,389.33,226,kW
7561,389.33,226,kW
7562,389.33,226,kW
7563,389.33,226,kW
7564,389.33,226,kW
7565,389.33,226,kW
7566,389.33,226,kW
7567,389.33,226,kW
7568,395.22,226,kW
7569,394.89,226,kW
7570,394.89,226,kW
7571,394.89,226,kW
7572,394.89,226,kW
7573,394.89,226,kW
7574,394.89,226,kW
7575,394.89,226,kW
7576,394.89,226,kW
7577,394.89,226,kW
7578,389.33,226,kW
7579,389.33,226,kW
7580,389.33,226,kW
7581,389.33,226,kW
7582,389.33,226,kW
7583,389.33,226,kW
7584,389.33,226,kW
7585,389.33,226,kW
7586,389.33,226,kW
7587,389.33,226,kW
7588,389.33,226,kW
7589,389.33,226,kW
7590,389.33,226,kW
7591,389.33,226,kW
7592,394.89,226,kW
7593,394.89,226,kW
7594,395.22,226,kW
7595,394.89,226,kW
7596,394.89,226,kW
7597,394.89,226,kW
7598,394.89,226,kW
7599,394.89,226,kW
7600,394.89,226,kW
7601,394.89,226,kW
7602,389.33,226,kW
7603,389.33,226,kW
7604,389.33,226,kW
7605,389.33,226,kW
7606,389.33,226,kW
7607,389.33,226,kW
7608,389.33,226,kW
7609,389.33,226,kW
7610,389.33,226,kW
7611,389.33,226,kW
7612,389.33,226,kW
7613,389.33,226,kW
7614,389.33,226,kW
7615,389.33,226,kW
7616,394.89,226,kW
7617,394.89,226,kW
7618,394.89,226,kW
7619,394.89,226,kW
7620,394.89,226,kW
7621,395.22,226,kW
7622,394.89,226,kW
7623,394.89,226,kW
7624,394.89,226,kW
7625,394.89,226,kW
7626,389.33,226,kW
7627,389.33,226,kW
7628,389.33,226,kW
7629,389.33,226,kW
7630,389.33,226,kW
7631,389.33,226,kW
7632,389.33,226,kW
7633,389.33,226,kW
7634,389.33,226,kW
7635,389.33,226,kW
7636,389.33,226,kW
7637,389.33,226,kW
7638,389.33,226,kW
7639,389.33,226,kW
7640,394.89,226,kW
7641,394.89,226,kW
7642,394.89,226,kW
7643,394.89,226,kW
7644,394.89,226,kW
7645,394.89,226,kW
7646,394.89,226,kW
7647,394.89,226,kW
7648,395.22,226,kW
7649,394.89,226,kW
7650,389.33,226,kW
7651,389.33,226,kW
7652,389.33,226,kW
7653,389.33,226,kW
7654,389.33,226,kW
7655,389.33,226,kW
7656,389.33,226,kW
7657,389.33,226,kW
7658,389.33,226,kW
7659,389.33,226,kW
7660,389.33,226,kW
7661,389.33,226,kW
7662,389.33,226,kW
7663,389.33,226,kW
7664,394.89,226,kW
7665,394.89,226,kW
7666,394.89,226,kW
7667,394.89,226,kW
7668,394.1,226,kW
7669,392.53,226,kW
7670,390.96,226,kW
7671,389.38,226,kW
7672,387.81,226,kW
7673,386.24,226,kW
7674,379.43,226,kW
7675,377.53,226,kW
7676,375.95,226,kW
7677,374.38,226,kW
7678,372.81,226,kW
7679,371.23,226,kW
7680,369.66,226,kW
7681,368.09,226,kW
7682,366.51,226,kW
7683,364.94,226,kW
7684,363.37,226,kW
7685,361.8,226,kW
7686,360.22,226,kW
7687,358.65,226,kW
7688,362.64,226,kW
7689,361.06,226,kW
7690,359.49,226,kW
7691,357.92,226,kW
7692,356.34,226,kW
7693,354.77,226,kW
7694,353.2,226,kW
7695,351.62,226,kW
7696,350.05,226,kW
7697,348.48,226,kW
7698,341.34,226,kW
7699,339.77,226,kW
7700,338.2,226,kW
7701,336.96,226,kW
7702,335.05,226,kW
7703,333.48,226,kW
7704,331.9,226,kW
7705,330.33,226,kW
7706,328.76,226,kW
7707,327.18,226,kW
7708,325.61,226,kW
7709,324.04,226,kW
7710,322.46,226,kW
7711,320.89,226,kW
7712,324.88,226,kW
7713,323.31,226,kW
7714,321.73,226,kW
7715,320.16,226,kW
7716,318.59,226,kW
7717,317.01,226,kW
7718,315.44,226,kW
7719,313.87,227,kW
7720,312.29,227,kW
7721,310.72,227,kW
7722,303.59,227,kW
7723,302.01,227,kW
7724,300.44,227,kW
7725,298.87,227,kW
7726,297.29,227,kW
7727,295.72,227,kW
7728,294.48,227,kW
7729,292.57,227,kW
7730,291,227,kW
7731,289.43,227,kW
7732,287.85,227,kW
7733,286.28,227,kW
7734,284.71,227,kW
7735,283.13,227,kW
7736,287.12,227,kW
7737,285.55,227,kW
7738,298.53,227,kW
7739,326.06,227,kW
7740,353.59,227,kW
7741,381.12,227,kW
7742,378.94,227,kW
7743,347.06,227,kW
7744,315.17,227,kW
7745,283.28,227,kW
7746,245.83,227,kW
7747,213.94,227,kW
7748,88.99,227,kW
7749,198,227,kW
7750,221.08,227,kW
7751,267.24,227,kW
7752,290.33,227,kW
7753,290.33,227,kW
7754,290.33,227,kW
7755,290.33,227,kW
7756,339.83,227,kW
7757,389.33,227,kW
7758,389.33,227,kW
7759,389.33,227,kW
7760,394.89,227,kW
7761,394.89,227,kW
7762,394.89,227,kW
7763,394.89,227,kW
7764,394.89,227,kW
7765,394.89,227,kW
7766,394.89,227,kW
7767,394.89,227,kW
7768,394.89,227,kW
7769,395.22,227,kW
7770,389.33,227,kW
7771,389.33,227,kW
7772,389.33,227,kW
7773,389.33,227,kW
7774,389.33,227,kW
7775,389.33,227,kW
7776,389.33,227,kW
7777,389.33,227,kW
7778,389.33,227,kW
7779,389.33,227,kW
7780,389.33,227,kW
7781,389.33,227,kW
7782,389.33,227,kW
7783,389.33,227,kW
7784,394.89,227,kW
7785,394.89,227,kW
7786,394.89,227,kW
7787,394.89,227,kW
7788,394.89,227,kW
7789,394.89,227,kW
7790,394.89,227,kW
7791,394.89,227,kW
7792,394.89,227,kW
7793,394.89,227,kW
7794,389.33,227,kW
7795,389.66,227,kW
7796,389.33,227,kW
7797,389.33,227,kW
7798,389.33,227,kW
7799,389.33,227,kW
7800,389.33,227,kW
7801,389.33,227,kW
7802,389.33,227,kW
7803,389.33,227,kW
7804,389.33,227,kW
7805,389.33,227,kW
7806,389.33,227,kW
7807,389.33,227,kW
7808,394.89,227,kW
7809,394.89,227,kW
7810,394.89,227,kW
7811,394.89,227,kW
7812,394.89,227,kW
7813,394.89,227,kW
7814,394.89,227,kW
7815,394.89,227,kW
7816,394.89,227,kW
7817,394.89,227,kW
7818,389.33,227,kW
7819,389.33,227,kW
7820,389.33,227,kW
7821,389.33,227,kW
7822,389.66,227,kW
7823,389.33,227,kW
7824,389.33,227,kW
7825,389.33,227,kW
7826,389.33,227,kW
7827,389.33,227,kW
7828,389.33,227,kW
7829,389.33,227,kW
7830,389.33,227,kW
7831,389.33,227,kW
7832,394.89,227,kW
7833,394.89,227,kW
7834,394.89,227,kW
7835,394.89,227,kW
7836,394.89,227,kW
7837,394.89,227,kW
7838,394.89,227,kW
7839,394.89,227,kW
7840,394.89,227,kW
7841,394.89,227,kW
7842,389.33,227,kW
7843,389.33,227,kW
7844,389.33,227,kW
7845,389.33,227,kW
7846,389.33,227,kW
7847,389.33,227,kW
7848,389.33,227,kW
7849,389.66,227,kW
7850,389.33,227,kW
7851,389.33,227,kW
7852,389.33,227,kW
7853,389.33,227,kW
7854,389.33,227,kW
7855,389.33,227,kW
7856,394.89,227,kW
7857,394.89,227,kW
7858,394.89,227,kW
7859,394.89,227,kW
7860,394.89,227,kW
7861,394.89,227,kW
7862,394.89,227,kW
7863,394.89,227,kW
7864,394.89,227,kW
7865,394.89,227,kW
7866,389.33,227,kW
7867,389.33,227,kW
7868,389.33,227,kW
7869,388.54,227,kW
7870,386.97,227,kW
7871,385.39,227,kW
7872,383.82,227,kW
7873,382.25,227,kW
7874,380.67,227,kW
7875,379.43,227,kW
7876,377.53,227,kW
7877,375.95,227,kW
7878,374.38,227,kW
7879,372.81,227,kW
7880,376.8,227,kW
7881,375.22,227,kW
7882,373.65,227,kW
7883,372.08,227,kW
7884,370.5,227,kW
7885,368.93,227,kW
7886,367.36,227,kW
7887,365.78,227,kW
7888,364.21,227,kW
7889,362.64,227,kW
7890,355.5,227,kW
7891,353.93,227,kW
7892,352.36,227,kW
7893,350.78,227,kW
7894,349.21,227,kW
7895,347.64,227,kW
7896,346.06,227,kW
7897,344.49,227,kW
7898,342.92,227,kW
7899,341.34,227,kW
7900,339.77,227,kW
7901,338.2,227,kW
7902,336.96,227,kW
7903,335.05,227,kW
7904,339.04,227,kW
7905,337.47,227,kW
7906,335.89,227,kW
7907,334.32,227,kW
7908,332.75,227,kW
7909,331.17,227,kW
7910,329.6,227,kW
7911,328.03,227,kW
7912,326.45,227,kW
7913,324.88,227,kW
7914,317.75,227,kW
7915,316.17,227,kW
7916,314.6,227,kW
7917,313.03,227,kW
7918,311.45,227,kW
7919,309.88,227,kW
7920,308.31,227,kW
7921,306.73,227,kW
7922,305.16,227,kW
7923,303.59,227,kW
7924,302.01,227,kW
7925,300.44,227,kW
7926,298.87,227,kW
7927,297.29,227,kW
7928,301.28,227,kW
7929,300.04,227,kW
7930,298.14,227,kW
7931,296.56,227,kW
7932,294.99,227,kW
7933,293.42,227,kW
7934,291.84,227,kW
7935,290.27,227,kW
7936,288.7,227,kW
7937,287.12,227,kW
7938,279.99,227,kW
7939,292.97,227,kW
7940,320.5,227,kW
7941,348.03,227,kW
7942,375.56,227,kW
7943,373.38,227,kW
7944,341.49,227,kW
7945,309.61,227,kW
7946,277.72,227,kW
7947,245.83,227,kW
7948,213.94,227,kW
7949,88.99,227,kW
7950,198,227,kW
7951,221.08,227,kW
7952,272.81,227,kW
7953,295.89,227,kW
7954,295.89,227,kW
7955,295.89,227,kW
7956,295.89,227,kW
7957,345.39,227,kW
7958,394.89,227,kW
7959,394.89,227,kW
7960,394.89,227,kW
7961,394.89,227,kW
7962,389.33,227,kW
7963,389.33,227,kW
7964,389.33,227,kW
7965,389.33,227,kW
7966,389.33,227,kW
7967,389.33,227,kW
7968,389.33,227,kW
7969,389.33,227,kW
7970,389.66,227,kW
7971,389.33,227,kW
7972,389.33,227,kW
7973,389.33,227,kW
7974,389.33,227,kW
7975,389.33,227,kW
7976,394.89,227,kW
7977,394.89,227,kW
7978,394.89,227,kW
7979,394.89,227,kW
7980,394.89,227,kW
7981,394.89,227,kW
7982,394.89,227,kW
7983,394.89,227,kW
7984,394.89,227,kW
7985,394.89,227,kW
7986,389.33,227,kW
7987,389.33,227,kW
7988,389.33,227,kW
7989,389.33,227,kW
7990,389.33,227,kW
7991,389.33,227,kW
7992,389.33,227,kW
7993,389.33,227,kW
7994,389.33,227,kW
7995,389.33,227,kW
7996,389.66,227,kW
7997,389.33,227,kW
7998,389.33,227,kW
7999,389.33,227,kW
8000,394.89,227,kW
8001,394.89,227,kW
8002,394.89,227,kW
8003,394.89,227,kW
8004,394.89,227,kW
8005,394.89,227,kW
8006,394.89,227,kW
8007,394.89,227,kW
8008,394.89,227,kW
8009,394.89,227,kW
8010,389.33,227,kW
8011,389.33,227,kW
8012,389.33,227,kW
8013,389.33,227,kW
8014,389.33,227,kW
8015,389.33,227,kW
8016,389.33,227,kW
8017,389.33,227,kW
8018,389.33,227,kW
8019,389.33,227,kW
8020,389.33,227,kW
8021,389.33,227,kW
8022,389.33,227,kW
8023,389.66,227,kW
8024,394.89,227,kW
8025,394.89,227,kW
8026,394.89,227,kW
8027,394.89,227,kW
8028,394.89,227,kW
8029,394.89,227,kW
8030,394.89,227,kW
8031,394.89,227,kW
8032,394.89,227,kW
8033,394.89,227,kW
8034,389.33,227,kW
8035,389.33,227,kW
8036,389.33,227,kW
8037,389.33,227,kW
8038,389.33,227,kW
8039,389.33,227,kW
8040,389.33,227,kW
8041,389.33,227,kW
8042,389.33,227,kW
8043,389.33,227,kW
8044,389.33,227,kW
8045,389.33,227,kW
8046,389.33,227,kW
8047,389.33,227,kW
8048,394.89,227,kW
8049,394.89,227,kW
8050,395.22,227,kW
8051,394.89,227,kW
8052,394.89,227,kW
8053,394.89,227,kW
8054,394.89,227,kW
8055,394.89,227,kW
8056,394.89,227,kW
8057,394.89,227,kW
8058,389.33,227,kW
8059,389.33,227,kW
8060,389.33,227,kW
8061,389.33,227,kW
8062,389.33,227,kW
8063,389.33,227,kW
8064,389.33,227,kW
8065,389.33,227,kW
8066,389.33,227,kW
8067,389.33,227,kW
8068,389.33,227,kW
8069,389.33,227,kW
8070,388.54,227,kW
8071,386.97,227,kW
8072,390.96,227,kW
8073,389.38,227,kW
8074,387.81,227,kW
8075,386.24,227,kW
8076,385,227,kW
8077,383.09,227,kW
8078,381.52,227,kW
8079,379.94,227,kW
8080,378.37,227,kW
8081,376.8,227,kW
8082,369.66,227,kW
8083,368.09,227,kW
8084,366.51,227,kW
8085,364.94,227,kW
8086,363.37,227,kW
8087,361.8,227,kW
8088,360.22,227,kW
8089,358.65,227,kW
8090,357.08,227,kW
8091,355.5,227,kW
8092,353.93,227,kW
8093,352.36,227,kW
8094,350.78,227,kW
8095,349.21,227,kW
8096,353.2,227,kW
8097,351.62,227,kW
8098,350.05,227,kW
8099,348.48,227,kW
8100,346.91,227,kW
8101,345.33,227,kW
8102,343.76,227,kW
8103,342.52,227,kW
8104,340.61,227,kW
8105,339.04,227,kW
8106,331.9,227,kW
8107,330.33,227,kW
8108,328.76,227,kW
8109,327.18,227,kW
8110,325.61,227,kW
8111,324.04,227,kW
8112,322.46,227,kW
8113,320.89,227,kW
8114,319.32,227,kW
8115,317.75,227,kW
8116,316.17,227,kW
8117,314.6,227,kW
8118,313.03,227,kW
8119,311.45,227,kW
8120,315.44,227,kW
8121,313.87,227,kW
8122,312.29,227,kW
8123,310.72,227,kW
8124,309.15,227,kW
8125,307.57,227,kW
8126,306,227,kW
8127,304.43,227,kW
8128,302.86,227,kW
8129,301.28,227,kW
8130,294.48,227,kW
8131,292.57,227,kW
8132,291,227,kW
8133,289.43,227,kW
8134,287.85,227,kW
8135,286.28,227,kW
8136,284.71,227,kW
8137,283.13,227,kW
8138,281.56,227,kW
8139,279.99,227,kW
8140,292.97,227,kW
8141,320.5,227,kW
8142,348.03,227,kW
8143,375.56,227,kW
8144,378.94,227,kW
8145,347.06,227,kW
8146,315.17,227,kW
8147,283.28,227,kW
8148,251.39,227,kW
8149,219.5,227,kW
8150,94.55,227,kW
8151,203.56,227,kW
8152,226.64,227,kW
8153,272.81,227,kW
8154,290.33,227,kW
8155,290.33,227,kW
8156,290.33,227,kW
8157,290.33,227,kW
8158,339.83,227,kW
8159,389.33,227,kW
8160,389.33,227,kW
8161,389.33,227,kW
8162,389.33,227,kW
8163,389.33,227,kW
8164,389.33,227,kW
8165,389.33,227,kW
8166,389.33,227,kW
8167,389.33,227,kW
8168,394.89,227,kW
8169,394.89,227,kW
8170,394.89,227,kW
8171,395.22,227,kW
8172,394.89,227,kW
8173,394.89,227,kW
8174,394.89,227,kW
8175,394.89,227,kW
8176,394.89,227,kW
8177,394.89,227,kW
8178,389.33,227,kW
8179,389.33,227,kW
8180,389.33,227,kW
8181,389.33,227,kW
8182,389.33,227,kW
8183,389.33,227,kW
8184,389.33,227,kW
8185,389.33,227,kW
8186,389.33,227,kW
8187,389.33,227,kW
8188,389.33,227,kW
8189,389.33,227,kW
8190,389.33,227,kW
8191,389.33,227,kW
8192,394.89,227,kW
8193,394.89,227,kW
8194,394.89,227,kW
8195,394.89,227,kW
8196,394.89,227,kW
8197,395.22,227,kW
8198,394.89,227,kW
8199,394.89,227,kW
8200,394.89,227,kW
8201,394.89,227,kW
8202,389.33,227,kW
8203,389.33,227,kW
8204,389.33,227,kW
8205,389.33,227,kW
8206,389.33,227,kW
8207,389.33,227,kW
8208,389.33,227,kW
8209,389.33,227,kW
8210,389.33,227,kW
8211,389.33,227,kW
8212,389.33,227,kW
8213,389.33,227,kW
8214,389.33,227,kW
8215,389.33,227,kW
8216,394.89,227,kW
8217,394.89,227,kW
8218,394.89,227,kW
8219,394.89,227,kW
8220,394.89,227,kW
8221,394.89,227,kW
8222,394.89,227,kW
8223,394.89,227,kW
8224,395.22,227,kW
8225,394.89,227,kW
8226,389.33,227,kW
8227,389.33,227,kW
8228,389.33,227,kW
8229,389.33,227,kW
8230,389.33,227,kW
8231,389.33,227,kW
8232,389.33,227,kW
8233,389.33,227,kW
8234,389.33,227,kW
8235,389.33,227,kW
8236,389.33,227,kW
8237,389.33,227,kW
8238,389.33,227,kW
8239,389.33,227,kW
8240,394.89,227,kW
8241,394.89,227,kW
